frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
5764,0,192.065,0.98,0.26474200000000003,0.574277,-0.774672,0.163073,0.51498,-0.841548,0.259,0.593,167.3,-165.7,891.6,0.693,-0.41,0.5,0.0,0.0,0.0,0.0,0.41,0.19,0.0,2.24,0.0,0.0,3.23,0.51,0.02,0.0,1.6,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.798000000000003
5765,0,192.09900000000002,0.88,0.24172800000000003,0.5659350000000001,-0.7882170000000001,0.155227,0.503467,-0.8499559999999999,0.23800000000000002,0.578,168.7,-167.1,899.4,0.677,-0.391,0.488,0.0,0.0,0.06,0.0,0.35,0.26,0.0,2.17,0.0,0.0,3.17,0.51,0.02,0.0,1.75,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.832000000000023
5766,0,192.132,0.98,0.25984,0.577082,-0.774247,0.168517,0.519054,-0.837965,0.26,0.597,165.9,-162.9,885.7,0.703,-0.415,0.508,0.0,0.0,0.06,0.0,0.43,0.37,0.0,2.2,0.0,0.0,3.24,0.54,0.02,0.0,1.51,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.865000000000008
5767,0,192.165,0.88,0.240603,0.5733050000000001,-0.7832180000000001,0.161425,0.511826,-0.8437870000000001,0.242,0.588,165.6,-161.8,885.7,0.6940000000000001,-0.39,0.494,0.0,0.0,0.06,0.0,0.5,0.51,0.0,2.25,0.0,0.0,3.07,0.51,0.0,0.0,1.53,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.897999999999996
5768,0,192.199,0.98,0.25851199999999996,0.5773149999999999,-0.774519,0.169166,0.520155,-0.837151,0.259,0.598,164.9,-160.7,881.3,0.703,-0.41200000000000003,0.502,0.0,0.0,0.01,0.0,0.5,0.64,0.0,2.2,0.0,0.02,2.96,0.5,0.0,0.0,1.33,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.932000000000016
5769,0,192.232,0.88,0.245069,0.5730890000000001,-0.781991,0.163975,0.511011,-0.8437889999999999,0.24600000000000002,0.588,164.5,-159.9,880.2,0.696,-0.39799999999999996,0.499,0.0,0.0,0.03,0.0,0.44,0.67,0.0,2.06,0.0,0.02,2.66,0.44,0.14,0.0,1.19,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.9650000000000025
5770,0,192.265,0.98,0.263112,0.5774520000000001,-0.7728659999999999,0.172559,0.519778,-0.836692,0.264,0.598,164.0,-158.9,876.7,0.7070000000000001,-0.424,0.511,0.0,0.0,0.03,0.0,0.36,0.75,0.0,1.86,0.0,0.02,2.41,0.34,0.14,0.0,0.72,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.997999999999991
5771,0,192.299,0.88,0.245493,0.567755,-0.78574,0.164935,0.50422,-0.847678,0.24600000000000002,0.581,164.6,-159.4,880.2,0.69,-0.4,0.502,0.0,0.0,0.08,0.0,0.36,0.9,0.0,1.76,0.0,0.0,2.23,0.16,0.14,0.0,0.74,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,7.032000000000012
5772,0,192.332,0.98,0.262407,0.579332,-0.771698,0.172448,0.520779,-0.8360920000000001,0.264,0.6,164.4,-158.2,877.3,0.7170000000000001,-0.42100000000000004,0.518,0.0,0.0,0.06,0.0,0.4,1.02,0.0,1.89,0.0,0.0,1.97,0.13,0.0,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,7.064999999999998
5773,0,192.365,0.88,0.236304,0.574435,-0.7836989999999999,0.160625,0.512093,-0.843777,0.239,0.589,164.6,-156.5,872.8,0.7040000000000001,-0.391,0.511,0.0,0.0,0.06,0.0,0.39,1.12,0.0,1.99,0.0,0.0,1.95,0.1,0.0,0.0,0.87,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,7.098000000000013
